work_year,experience_level,job_title,salary,salary_currency,employment_type,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,MI,Data Engineer,115000,USD,FT,115000,US,0,US,M
2022,MI,Data Scientist,75000,GBP,FT,92350,GB,0,GB,M
2022,MI,Data Scientist,55000,GBP,FT,67723,GB,0,GB,M
2022,MI,Data Engineer,105000,USD,FT,105000,US,0,US,M
2022,MI,Data Engineer,70000,USD,FT,70000,US,0,US,M
2022,SE,Machine Learning Engineer,204500,USD,FT,204500,US,0,US,M
2022,SE,Machine Learning Engineer,142200,USD,FT,142200,US,0,US,M
2022,SE,Machine Learning Engineer,192000,USD,FT,192000,US,100,US,M
2022,SE,Machine Learning Engineer,164000,USD,FT,164000,US,100,US,M
2022,SE,Data Engineer,185900,USD,FT,185900,US,0,US,M
2022,SE,Data Engineer,129300,USD,FT,129300,US,0,US,M
2022,SE,Data Engineer,130000,USD,FT,130000,US,0,US,M
2022,SE,Data Engineer,75000,USD,FT,75000,US,0,US,M
2022,SE,Data Science Manager,175000,USD,FT,175000,US,0,US,M
2022,SE,Data Science Manager,120000,USD,FT,120000,US,0,US,M
2022,SE,Data Engineer,167500,USD,FT,167500,US,0,US,M
2022,SE,Data Engineer,106500,USD,FT,106500,US,0,US,M
2022,MI,Data Analyst,75000,USD,FT,75000,US,100,US,M
2022,MI,Data Analyst,60000,USD,FT,60000,US,100,US,M
2022,SE,Applied Scientist,184000,USD,FT,184000,US,100,US,M
2022,SE,Applied Scientist,142000,USD,FT,142000,US,100,US,M
2022,MI,Data Scientist,145000,USD,FT,145000,US,0,US,M
2022,MI,Data Scientist,100000,USD,FT,100000,US,0,US,M
2022,EN,Machine Learning Software Engineer,10000,USD,FT,10000,MA,50,MA,S
2022,MI,Data Scientist,2500000,INR,FT,31795,IN,100,US,M
2022,MI,NLP Engineer,198000,PLN,FT,44365,PL,100,PL,S
2022,SE,Data Engineer,175000,USD,FT,175000,US,0,US,M
2022,SE,Data Engineer,120000,USD,FT,120000,US,0,US,M
2022,SE,Data Engineer,175000,USD,FT,175000,US,0,US,M
2022,SE,Data Engineer,120000,USD,FT,120000,US,0,US,M
2022,EX,Data Engineer,200000,USD,FT,200000,US,0,US,M
2022,EX,Data Engineer,145000,USD,FT,145000,US,0,US,M
2022,MI,Data Engineer,75000,GBP,FT,92350,GB,100,GB,M
2022,MI,Data Engineer,60000,GBP,FT,73880,GB,100,GB,M
2022,SE,Data Engineer,145000,USD,FT,145000,US,0,US,M
2022,SE,Data Engineer,100000,USD,FT,100000,US,0,US,M
2022,SE,Applied Scientist,192000,USD,FT,192000,US,100,US,M
2022,SE,Applied Scientist,164000,USD,FT,164000,US,100,US,M
2022,EX,Data Engineer,310000,USD,FT,310000,US,100,US,M
2022,EX,Data Engineer,239000,USD,FT,239000,US,100,US,M
2022,SE,Data Analyst,120000,USD,FT,120000,US,0,US,M
2022,SE,Data Analyst,95000,USD,FT,95000,US,0,US,M
2022,SE,Machine Learning Engineer,145000,USD,FT,145000,US,0,US,M
2022,SE,Machine Learning Engineer,135000,USD,FT,135000,US,0,US,M
2022,SE,Data Engineer,100000,USD,FT,100000,US,0,US,M
2022,SE,Data Engineer,78000,USD,FT,78000,US,0,US,M
2022,SE,Data Engineer,70000,EUR,FT,73546,ES,0,ES,M
2022,SE,Data Engineer,35000,EUR,FT,36773,ES,0,ES,M
2022,MI,Data Engineer,160000,USD,FT,160000,US,100,US,M
2022,MI,Data Engineer,120000,USD,FT,120000,US,100,US,M
2022,SE,Data Scientist,190000,USD,FT,190000,US,0,US,M
2022,SE,Data Scientist,150000,USD,FT,150000,US,0,US,M
2022,MI,Data Engineer,2800000,INR,FT,35610,IN,50,IN,L
2022,SE,AI Scientist,125000,USD,FT,125000,CO,100,CO,L
2022,SE,Data Engineer,120000,USD,FT,120000,US,0,US,M
2022,SE,Data Engineer,95000,USD,FT,95000,US,0,US,M
2022,MI,Data Analyst,150000,USD,FT,150000,US,0,US,M
2022,MI,Data Analyst,100000,USD,FT,100000,US,0,US,M
2022,SE,Data Scientist,45000,EUR,FT,47280,ES,0,ES,M
2022,SE,Data Scientist,36000,EUR,FT,37824,ES,0,ES,M
2022,SE,Data Analyst,115934,USD,FT,115934,US,100,US,M
2022,SE,Data Analyst,81666,USD,FT,81666,US,100,US,M
2022,SE,Data Scientist,175000,USD,FT,175000,US,100,US,M
2022,SE,Data Scientist,140000,USD,FT,140000,US,100,US,M
2022,SE,Data Engineer,120000,USD,FT,120000,US,0,US,M
2022,SE,Data Engineer,95000,USD,FT,95000,US,0,US,M
2022,SE,Research Engineer,249500,USD,FT,249500,US,0,US,M
2022,SE,Research Engineer,149850,USD,FT,149850,US,0,US,M
2022,MI,Analytics Engineer,122500,USD,FT,122500,US,100,US,M
2022,MI,Analytics Engineer,100000,USD,FT,100000,US,100,US,M
2022,SE,Data Scientist,249500,USD,FT,249500,US,0,US,M
2022,SE,Data Scientist,149850,USD,FT,149850,US,0,US,M
2022,EN,Data Analyst,55000,USD,FT,55000,US,0,US,M
2022,EN,Data Analyst,48000,USD,FT,48000,US,0,US,M
2022,SE,Research Scientist,249500,USD,FT,249500,US,0,US,M
2022,SE,Research Scientist,149850,USD,FT,149850,US,0,US,M
2022,MI,Computer Vision Engineer,56000,EUR,FT,58837,FR,100,FR,S
2022,SE,Data Engineer,190000,USD,FT,190000,US,100,US,M
2022,SE,Data Engineer,120000,USD,FT,120000,US,100,US,M
2022,SE,Data Analyst,127000,USD,FT,127000,US,100,US,M
2022,SE,Data Analyst,104000,USD,FT,104000,US,100,US,M
2022,SE,Data Scientist,210000,USD,FT,210000,US,100,US,M
2022,SE,Data Scientist,150000,USD,FT,150000,US,100,US,M
2022,SE,Machine Learning Engineer,210000,USD,FT,210000,US,100,US,M
2022,SE,Machine Learning Engineer,150000,USD,FT,150000,US,100,US,M
2022,SE,Data Engineer,210000,USD,FT,210000,US,100,US,M
2022,SE,Data Engineer,130000,USD,FT,130000,US,100,US,M
2022,SE,Data Scientist,182750,USD,FT,182750,US,100,US,M
2022,SE,Data Scientist,161500,USD,FT,161500,US,100,US,M
2022,MI,Data Analyst,102640,USD,FT,102640,US,100,US,M
2022,MI,Data Analyst,66100,USD,FT,66100,US,100,US,M
2022,SE,Research Scientist,210000,USD,FT,210000,US,100,US,M
2022,SE,Research Scientist,150000,USD,FT,150000,US,100,US,M
2022,SE,Data Engineer,198800,USD,FT,198800,US,0,US,M
2022,SE,Data Engineer,122600,USD,FT,122600,US,0,US,M
2022,MI,Data Engineer,130000,USD,FT,130000,US,100,US,M
2022,MI,Data Engineer,80000,USD,FT,80000,US,100,US,M
2022,SE,Data Scientist,136000,USD,FT,136000,US,100,US,M
2022,SE,Data Scientist,104000,USD,FT,104000,US,100,US,M
2022,SE,Data Analyst,150000,USD,FT,150000,US,100,US,M
2022,SE,Data Analyst,100000,USD,FT,100000,US,100,US,M
2022,EN,Data Engineer,160000,USD,FT,160000,US,0,US,M
2022,EN,Data Engineer,135000,USD,FT,135000,US,0,US,M
2022,SE,Data Engineer,216000,USD,FT,216000,US,100,US,M
2022,SE,Data Engineer,144000,USD,FT,144000,US,100,US,M
2022,EX,Data Scientist,159000,USD,FT,159000,US,100,US,M
2022,EX,Data Scientist,130000,USD,FT,130000,US,100,US,M
2022,SE,Data Analyst,115934,USD,FT,115934,US,100,US,M
2022,SE,Data Analyst,81666,USD,FT,81666,US,100,US,M
2022,SE,Data Engineer,215000,USD,FT,215000,US,100,US,M
2022,SE,Data Engineer,150000,USD,FT,150000,US,100,US,M
2022,SE,Machine Learning Engineer,246000,USD,FT,246000,US,100,US,M
2022,SE,Machine Learning Engineer,201000,USD,FT,201000,US,100,US,M
2022,MI,Data Engineer,187000,USD,FT,187000,US,100,US,M
2022,MI,Data Engineer,153000,USD,FT,153000,US,100,US,M
2022,SE,Machine Learning Engineer,255000,USD,FT,255000,MX,100,MX,M
2022,SE,Machine Learning Engineer,185000,USD,FT,185000,MX,100,MX,M
2022,MI,Data Analyst,350000,GBP,FT,430967,GB,0,GB,M
2022,MI,Data Analyst,45000,GBP,FT,55410,GB,0,GB,M
2022,SE,Data Analyst,48000,EUR,FT,50432,ES,0,ES,M
2022,SE,Data Analyst,38000,EUR,FT,39925,ES,0,ES,M
2022,SE,Data Analyst,169000,USD,FT,169000,US,0,US,M
2022,SE,Data Analyst,110600,USD,FT,110600,US,0,US,M
2022,EN,BI Data Analyst,58000,EUR,FT,60938,DE,0,DE,L
2022,SE,BI Developer,140000,USD,FT,140000,US,100,US,M
2022,SE,BI Developer,120000,USD,FT,120000,US,100,US,M
2022,MI,Data Analyst,75000,USD,FT,75000,US,100,US,M
2022,MI,Data Analyst,60000,USD,FT,60000,US,100,US,M
2022,SE,3D Computer Vision Researcher,10000,USD,FT,10000,CA,50,AL,S
2022,EN,Data Analyst,50000,USD,FT,50000,US,50,US,L
2022,MI,MLOps Engineer,134000,USD,FT,134000,US,100,US,M
2022,MI,MLOps Engineer,124000,USD,FT,124000,US,100,US,M
2022,SE,Data Analyst,166700,USD,FT,166700,US,0,US,M
2022,SE,Data Analyst,119000,USD,FT,119000,US,0,US,M
2022,EN,Data Scientist,124234,USD,FT,124234,US,0,US,M
2022,EN,Data Scientist,74540,USD,FT,74540,US,0,US,M
2022,MI,Data Analyst,100000,USD,FT,100000,US,100,US,M
2022,MI,Data Analyst,65000,USD,FT,65000,US,100,US,M
2021,MI,Data Analyst,1250000,INR,FT,16904,IN,50,IN,L
2022,EN,AI Scientist,200000,USD,FT,200000,CA,50,CA,L
2022,EN,Machine Learning Engineer,12000,USD,FT,12000,AR,100,AR,L
2022,SE,Data Engineer,220000,USD,FT,220000,US,100,US,M
2022,SE,Data Engineer,146000,USD,FT,146000,US,100,US,M
2022,SE,Data Engineer,65000,EUR,FT,68293,ES,0,ES,M
2022,SE,Data Engineer,35000,EUR,FT,36773,ES,0,ES,M
2022,SE,Data Specialist,110000,USD,FT,110000,US,0,US,M
2022,SE,Data Specialist,70000,USD,FT,70000,US,0,US,M
2022,EN,Data Analyst,50000,USD,FT,50000,US,50,US,L
2022,SE,Data Engineer,120000,USD,FT,120000,US,0,US,M
2022,SE,Data Engineer,95000,USD,FT,95000,US,0,US,M
2022,MI,Data Analyst,150000,USD,FT,150000,US,0,US,M
2022,MI,Data Analyst,100000,USD,FT,100000,US,0,US,M
2022,SE,Data Scientist,45000,EUR,FT,47280,ES,0,ES,M
2022,SE,Data Scientist,36000,EUR,FT,37824,ES,0,ES,M
2022,SE,Data Architect,190000,USD,FT,190000,US,100,US,M
2022,SE,Data Architect,135000,USD,FT,135000,US,100,US,M
2022,SE,Data Scientist,128000,USD,FT,128000,US,0,US,M
2022,SE,Data Scientist,81500,USD,FT,81500,US,0,US,M
2022,SE,Data Scientist,173000,USD,FT,173000,US,100,US,M
2022,SE,Data Scientist,110000,USD,FT,110000,US,100,US,M
2022,SE,Machine Learning Engineer,192000,USD,FT,192000,US,0,US,M
2022,SE,Machine Learning Engineer,120000,USD,FT,120000,US,0,US,M
2022,SE,Data Analyst,115934,USD,FT,115934,US,100,US,M
2022,SE,Data Analyst,81666,USD,FT,81666,US,100,US,M
2022,SE,Data Analyst,120000,USD,FT,120000,US,0,US,M
2022,SE,Data Analyst,95000,USD,FT,95000,US,0,US,M
2022,SE,Principal Machine Learning Engineer,190000,USD,FT,190000,US,100,US,L
2022,SE,Data Engineer,194000,USD,FT,194000,US,100,US,M
2022,SE,Data Engineer,129400,USD,FT,129400,US,100,US,M
2022,SE,Data Analyst,201000,USD,FT,201000,US,100,US,M
2022,SE,Data Analyst,89200,USD,FT,89200,US,100,US,M
2022,SE,Data Scientist,165000,USD,FT,165000,US,0,US,M
2022,SE,Data Scientist,125000,USD,FT,125000,US,0,US,M
2022,SE,Applied Scientist,230000,USD,FT,230000,US,100,US,M
2022,SE,Applied Scientist,196000,USD,FT,196000,US,100,US,M
2022,MI,Machine Learning Engineer,130000,USD,FT,130000,US,0,US,M
2022,MI,Machine Learning Engineer,90000,USD,FT,90000,US,0,US,M
2022,MI,Machine Learning Researcher,150000,USD,FT,150000,US,100,US,M
2022,MI,Machine Learning Researcher,100000,USD,FT,100000,US,100,US,M
2022,MI,Machine Learning Engineer,230000,USD,FT,230000,US,0,US,M
2022,MI,Machine Learning Engineer,150000,USD,FT,150000,US,0,US,M
2022,SE,Data Engineer,153600,USD,FT,153600,US,0,US,M
2022,SE,Data Engineer,106800,USD,FT,106800,US,0,US,M
2022,MI,Machine Learning Researcher,130000,USD,FT,130000,US,100,US,M
2022,MI,Machine Learning Researcher,100000,USD,FT,100000,US,100,US,M
2022,SE,Data Engineer,216000,USD,FT,216000,US,100,US,M
2022,SE,Data Engineer,144000,USD,FT,144000,US,100,US,M
2022,MI,Data Scientist,180000,USD,FT,180000,US,0,US,M
2022,MI,Data Scientist,120000,USD,FT,120000,US,0,US,M
2022,EN,Data Engineer,160000,USD,FT,160000,US,0,US,M
2022,EN,Data Engineer,135000,USD,FT,135000,US,0,US,M
2022,SE,Data Analyst,192500,USD,FT,192500,US,100,US,M
2022,SE,Data Analyst,140000,USD,FT,140000,US,100,US,M
2022,SE,Data Engineer,152500,USD,FT,152500,US,0,US,M
2022,SE,Data Engineer,130000,USD,FT,130000,US,0,US,M
2022,SE,Data Analyst,65000,USD,FT,65000,US,100,US,M
2022,SE,Data Analyst,55000,USD,FT,55000,US,100,US,M
2022,SE,Data Engineer,178750,USD,FT,178750,US,0,US,M
2022,SE,Data Engineer,160000,USD,FT,160000,US,0,US,M
2022,MI,Data Scientist,60000,EUR,FT,63040,FR,100,FR,M
2022,MI,Data Scientist,50000,EUR,FT,52533,FR,100,FR,M
2022,MI,Machine Learning Scientist,165000,USD,FT,165000,US,0,US,M
2022,MI,Machine Learning Scientist,135000,USD,FT,135000,US,0,US,M
2022,SE,Analytics Engineer,170000,USD,FT,170000,US,100,US,M
2022,SE,Analytics Engineer,125000,USD,FT,125000,US,100,US,M
2022,SE,Data Engineer,105000,USD,FT,105000,US,0,US,M
2022,SE,Data Engineer,70000,USD,FT,70000,US,0,US,M
2022,SE,Data Scientist,130000,USD,FT,130000,US,0,US,M
2022,SE,Data Scientist,95000,USD,FT,95000,US,0,US,M
2022,SE,Data Scientist,203500,USD,FT,203500,US,0,US,M
2022,SE,Data Scientist,152000,USD,FT,152000,US,0,US,M
2022,SE,Data Engineer,197430,USD,FT,197430,US,100,US,M
2022,SE,Data Engineer,134760,USD,FT,134760,US,100,US,M
2022,MI,Data Scientist,120000,USD,FT,120000,US,100,US,M
2022,SE,Data Engineer,197000,USD,FT,197000,US,0,US,M
2022,SE,Data Engineer,99000,USD,FT,99000,US,0,US,M
2022,SE,Data Engineer,220000,USD,FT,220000,US,100,US,M
2022,SE,Data Engineer,162000,USD,FT,162000,US,100,US,M
2022,MI,Data Engineer,105120,EUR,FT,110446,LT,0,LT,M
2022,MI,Data Engineer,75360,EUR,FT,79178,LT,0,LT,M
2022,MI,Data Science Consultant,57000,GBP,FT,70186,GB,0,GB,M
2022,MI,Data Science Consultant,42000,GBP,FT,51716,GB,0,GB,M
2022,SE,Data Architect,149040,USD,FT,149040,US,100,US,M
2022,SE,Data Architect,113900,USD,FT,113900,US,100,US,M
2020,MI,Business Data Analyst,95000,USD,FT,95000,US,0,US,M
2021,SE,Data Analyst,115000,USD,FT,115000,US,100,US,S
2022,SE,Data Analyst,171000,USD,FT,171000,US,100,AU,L
2022,EN,Data Analytics Engineer,13000,USD,FT,13000,AR,100,AR,S
2022,SE,Data Engineer,100000,USD,FT,100000,US,0,US,M
2022,SE,Data Engineer,78000,USD,FT,78000,US,0,US,M
2022,SE,Data Engineer,120000,USD,FT,120000,US,0,US,M
2022,SE,Data Engineer,95000,USD,FT,95000,US,0,US,M
2022,SE,Data Specialist,110000,USD,FT,110000,US,0,US,M
2022,SE,Data Specialist,70000,USD,FT,70000,US,0,US,M
2022,EN,Data Analytics Consultant,50000,USD,FL,50000,BE,100,US,S
2022,SE,Data Scientist,185900,USD,FT,185900,US,0,US,M
2022,SE,Data Scientist,129300,USD,FT,129300,US,0,US,M
2022,MI,Data Analyst,150000,USD,FT,150000,US,0,US,M
2022,MI,Data Analyst,100000,USD,FT,100000,US,0,US,M
2022,SE,Data Engineer,230000,USD,FT,230000,US,100,US,M
2022,SE,Data Engineer,154600,USD,FT,154600,US,100,US,M
2022,SE,Machine Learning Engineer,204500,USD,FT,204500,US,0,US,M
2022,SE,Machine Learning Engineer,142200,USD,FT,142200,US,0,US,M
2022,MI,Data Engineer,160000,USD,FT,160000,US,100,US,M
2022,MI,Data Engineer,75000,USD,FT,75000,US,100,US,M
2022,SE,Data Scientist,45000,EUR,FT,47280,ES,0,ES,M
2022,SE,Data Scientist,36000,EUR,FT,37824,ES,0,ES,M
2022,SE,Data Engineer,213000,USD,FT,213000,US,0,US,M
2022,SE,Data Engineer,152000,USD,FT,152000,US,0,US,M
2022,SE,Data Scientist,140000,USD,FT,140000,US,100,US,M
2022,SE,Data Scientist,120000,USD,FT,120000,US,100,US,M
2022,SE,Data Scientist,110000,USD,FT,110000,US,0,US,M
2022,SE,Data Scientist,70000,USD,FT,70000,US,0,US,M
2022,SE,Machine Learning Software Engineer,227200,USD,FT,227200,CA,100,CA,M
2022,SE,Machine Learning Software Engineer,168000,USD,FT,168000,CA,100,CA,M
2021,EN,3D Computer Vision Researcher,20000,USD,FT,20000,AS,0,AS,M
2022,MI,Data Scientist,61000,EUR,FT,64090,DE,0,DE,M
2022,MI,Data Scientist,58000,EUR,FT,60938,DE,0,DE,M
2022,SE,ML Engineer,243000,USD,FT,243000,US,100,US,M
2022,SE,ML Engineer,183000,USD,FT,183000,US,100,US,M
2022,SE,Data Engineer,175000,USD,FT,175000,US,0,US,M
2022,SE,Data Engineer,150000,USD,FT,150000,US,0,US,M
2022,MI,Data Scientist,130000,USD,FT,130000,US,100,US,M
2022,MI,Data Scientist,90000,USD,FT,90000,US,100,US,M
2022,MI,Data Analyst,165000,USD,FT,165000,US,0,US,M
2022,MI,Data Analyst,124000,USD,FT,124000,US,0,US,M
2022,SE,Data Engineer,178000,USD,FT,178000,CA,0,CA,M
2022,SE,Data Engineer,132000,USD,FT,132000,CA,0,CA,M
2022,SE,Data Engineer,300000,USD,FT,300000,US,0,US,M
2022,SE,Data Engineer,130000,USD,FT,130000,US,0,US,M
2022,SE,Data Analyst,169000,USD,FT,169000,US,0,US,M
2022,SE,Data Analyst,110600,USD,FT,110600,US,0,US,M
2022,SE,Data Analyst,116000,USD,FT,116000,US,100,US,M
2022,SE,Data Analyst,96000,USD,FT,96000,US,100,US,M
2022,SE,Data Analyst,75000,GBP,FT,92350,GB,0,GB,M
2022,SE,Data Analyst,57000,GBP,FT,70186,GB,0,GB,M
2022,SE,Data Analyst,105000,USD,FT,105000,US,0,US,M
2022,SE,Data Analyst,70000,USD,FT,70000,US,0,US,M
2022,MI,Machine Learning Researcher,137000,CAD,FT,105236,CA,50,CA,L
2022,SE,Data Engineer,194000,USD,FT,194000,US,100,US,M
2022,SE,Data Engineer,129400,USD,FT,129400,US,100,US,M
2022,SE,Data Architect,190000,USD,FT,190000,US,100,US,M
2022,SE,Data Architect,135000,USD,FT,135000,US,100,US,M
2022,SE,Data Analyst,100000,USD,FT,100000,US,0,US,M
2022,SE,Data Analyst,70000,USD,FT,70000,US,0,US,M
2022,EN,Machine Learning Engineer,189750,USD,FT,189750,US,0,US,M
2022,EN,Machine Learning Engineer,140250,USD,FT,140250,US,0,US,M
2022,SE,Data Analyst,130000,USD,FT,130000,US,0,US,M
2022,SE,Data Analyst,100000,USD,FT,100000,US,0,US,M
2022,MI,Data Analyst,160000,USD,FT,160000,US,0,US,M
2022,MI,Data Analyst,109000,USD,FT,109000,US,0,US,M
2022,SE,Research Engineer,250000,USD,FT,250000,US,0,US,M
2022,SE,Research Engineer,150000,USD,FT,150000,US,0,US,M
2022,MI,Data Analyst,206000,USD,FT,206000,US,0,US,M
2022,MI,Data Analyst,160000,USD,FT,160000,US,0,US,M
2022,SE,Data Engineer,135000,USD,FT,135000,US,0,US,M
2022,SE,Data Engineer,120000,USD,FT,120000,US,0,US,M
2022,SE,Machine Learning Engineer,110000,EUR,FT,115573,FR,100,FR,M
2022,SE,Machine Learning Engineer,70000,EUR,FT,73546,FR,100,FR,M
2022,EN,Data Engineer,160000,USD,FT,160000,US,0,US,M
2022,EN,Data Engineer,135000,USD,FT,135000,US,0,US,M
2022,MI,Data Analyst,150000,USD,FT,150000,US,0,US,M
2022,MI,Data Analyst,100000,USD,FT,100000,US,0,US,M
2022,MI,Data Engineer,120000,USD,FT,120000,US,0,US,M
2022,MI,Data Engineer,95000,USD,FT,95000,US,0,US,M
2022,SE,Data Engineer,65000,EUR,FT,68293,ES,0,ES,M
2022,SE,Data Engineer,40000,EUR,FT,42026,ES,0,ES,M
2022,SE,Data Engineer,191200,USD,FT,191200,US,0,US,M
2022,SE,Data Engineer,130000,USD,FT,130000,US,0,US,M
2022,SE,Data Engineer,191200,USD,FT,191200,US,0,US,M
2022,SE,Data Engineer,130000,USD,FT,130000,US,0,US,M
2022,EN,Machine Learning Research Engineer,63000,EUR,FT,66192,DE,50,DE,L
2022,EN,3D Computer Vision Researcher,50000,USD,FT,50000,US,100,CR,S
2022,SE,Data Engineer,230000,USD,FT,230000,US,0,US,L
2022,SE,Data Engineer,154600,USD,FT,154600,US,0,US,L
2022,SE,Data Engineer,120000,USD,FT,120000,US,0,US,M
2022,SE,Data Engineer,95000,USD,FT,95000,US,0,US,M
2022,SE,Data Scientist,140000,USD,FT,140000,US,0,US,M
2022,SE,Data Scientist,120000,USD,FT,120000,US,0,US,M
2022,SE,Data Analyst,169000,USD,FT,169000,US,0,US,M
2022,SE,Data Analyst,110600,USD,FT,110600,US,0,US,M
2022,MI,Data Analyst,80000,USD,FT,80000,US,100,US,L
2022,SE,Data Engineer,185900,USD,FT,185900,US,0,US,M
2022,SE,Data Engineer,129300,USD,FT,129300,US,0,US,M
2022,SE,Analytics Engineer,135000,USD,FT,135000,US,0,US,M
2022,SE,Analytics Engineer,110000,USD,FT,110000,US,0,US,M
2022,MI,Data Analytics Manager,155000,USD,FT,155000,US,0,US,M
2022,MI,Data Analytics Manager,140000,USD,FT,140000,US,0,US,M
2022,SE,Data Engineer,205000,USD,FT,205000,US,100,US,M
2022,SE,Data Engineer,150000,USD,FT,150000,US,100,US,M
2022,SE,Data Engineer,179500,USD,FT,179500,US,0,US,M
2022,SE,Data Engineer,134000,USD,FT,134000,US,0,US,M
2022,MI,Data Scientist,180000,USD,FT,180000,US,0,US,M
2022,MI,Data Scientist,120000,USD,FT,120000,US,0,US,M
2022,SE,Data Scientist,185900,USD,FT,185900,US,0,US,M
2022,SE,Data Scientist,129300,USD,FT,129300,US,0,US,M
2022,SE,Data Scientist,175000,USD,FT,175000,US,100,US,M
2022,SE,Data Scientist,145000,USD,FT,145000,US,100,US,M
2022,SE,Data Architect,235000,USD,FT,235000,US,100,US,M
2022,SE,Data Architect,175000,USD,FT,175000,US,100,US,M
2022,EN,Data Science Consultant,26000,EUR,FT,27317,ES,50,ES,L
2022,MI,Data Engineer,160000,USD,FT,160000,US,100,US,M
2022,MI,Data Engineer,90000,USD,FT,90000,US,100,US,M
2022,SE,Data Engineer,65000,EUR,FT,68293,ES,0,ES,M
2022,SE,Data Engineer,35000,EUR,FT,36773,ES,0,ES,M
2022,SE,Data Engineer,145000,USD,FT,145000,US,0,US,M
2022,SE,Data Engineer,115000,USD,FT,115000,US,0,US,M
2022,MI,Data Specialist,165000,USD,FT,165000,US,0,US,M
2022,MI,Data Specialist,135000,USD,FT,135000,US,0,US,M
2022,SE,Data Engineer,168400,USD,FT,168400,US,0,US,M
2022,SE,Data Engineer,105200,USD,FT,105200,US,0,US,M
2022,MI,Deep Learning Engineer,70000,GBP,FT,86193,GB,100,GB,M
2022,MI,Deep Learning Engineer,40000,GBP,FT,49253,GB,100,GB,M
2022,SE,Data Engineer,200000,USD,FT,200000,US,0,US,M
2022,SE,Data Engineer,160000,USD,FT,160000,US,0,US,M
2022,SE,Data Scientist,45000,EUR,FT,47280,ES,0,ES,M
2022,SE,Data Scientist,36000,EUR,FT,37824,ES,0,ES,M
2022,SE,Data Scientist,198800,USD,FT,198800,US,0,US,M
2022,SE,Data Scientist,122600,USD,FT,122600,US,0,US,M
2022,EN,Machine Learning Engineer,100000,USD,FL,100000,IR,100,IR,M
2022,MI,BI Data Analyst,100000,EUR,FT,105066,FR,50,FR,M
2022,SE,Data Analyst,130000,USD,FT,130000,US,0,US,M
2022,SE,Data Analyst,100000,USD,FT,100000,US,0,US,M
2022,MI,Analytics Engineer,85000,GBP,FT,104663,GB,0,GB,M
2022,MI,Analytics Engineer,60000,GBP,FT,73880,GB,0,GB,M
2022,SE,Data Engineer,125000,USD,FT,125000,US,100,US,M
2022,SE,Data Engineer,110000,USD,FT,110000,US,100,US,M
2022,MI,Data Analyst,165000,USD,FT,165000,US,0,US,M
2022,MI,Data Analyst,124000,USD,FT,124000,US,0,US,M
2022,SE,Data Scientist,148000,USD,FT,148000,US,100,US,M
2022,SE,Data Scientist,107000,USD,FT,107000,US,100,US,M
2022,MI,Data Analyst,150000,USD,FT,150000,US,0,US,M
2022,MI,Data Analyst,100000,USD,FT,100000,US,0,US,M
2022,EN,Data Engineer,160000,USD,FT,160000,US,0,US,M
2022,EN,Data Engineer,135000,USD,FT,135000,US,0,US,M
2022,MI,Data Engineer,120000,USD,FT,120000,US,0,US,M
2022,MI,Data Engineer,95000,USD,FT,95000,US,0,US,M
2022,SE,Data Engineer,153600,USD,FT,153600,US,0,US,M
2022,SE,Data Engineer,106800,USD,FT,106800,US,0,US,M
2022,MI,Data Analyst,100000,USD,FT,100000,CA,0,CA,M
2022,MI,Data Analyst,65000,USD,FT,65000,CA,0,CA,M
2022,MI,Data Engineer,120000,USD,FT,120000,US,0,US,M
2022,MI,Data Engineer,95000,USD,FT,95000,US,0,US,M
2022,SE,Data Engineer,60000,EUR,FT,63040,PT,0,PT,M
2022,SE,Data Engineer,35000,EUR,FT,36773,PT,0,PT,M
2022,EX,Data Engineer,310000,USD,FT,310000,US,100,US,M
2022,EX,Data Engineer,239000,USD,FT,239000,US,100,US,M
2022,SE,Data Science Manager,299500,USD,FT,299500,US,0,US,M
2022,SE,Data Science Manager,245100,USD,FT,245100,US,0,US,M
2022,SE,Data Scientist,168000,USD,FT,168000,US,100,US,M
2022,SE,Data Scientist,130000,USD,FT,130000,US,100,US,M
2022,SE,Data Scientist,136000,USD,FT,136000,US,100,US,M
2022,SE,Data Scientist,104000,USD,FT,104000,US,100,US,M
2022,MI,Data Engineer,161000,USD,FT,161000,US,100,US,M
2022,MI,Data Engineer,118000,USD,FT,118000,US,100,US,M
2022,SE,Applied Scientist,205000,USD,FT,205000,US,100,US,M
2022,SE,Applied Scientist,184000,USD,FT,184000,US,100,US,M
2022,SE,Data Scientist,185900,USD,FT,185900,US,0,US,M
2022,SE,Data Scientist,129300,USD,FT,129300,US,0,US,M
2022,SE,Data Science Manager,247500,USD,FT,247500,US,0,US,M
2022,SE,Data Science Manager,172200,USD,FT,172200,US,0,US,M
2022,SE,Data Management Specialist,65000,EUR,FT,68293,IT,0,IT,L
2022,SE,Data Analyst,177000,USD,FT,177000,US,0,US,M
2022,SE,Data Analyst,131000,USD,FT,131000,US,0,US,M
2022,SE,Applied Scientist,205000,USD,FT,205000,US,100,US,M
2022,SE,Applied Scientist,184000,USD,FT,184000,US,100,US,M
2022,SE,Data Engineer,146000,USD,FT,146000,US,0,US,M
2022,SE,Data Engineer,102000,USD,FT,102000,US,0,US,M
2022,SE,Data Analyst,169000,USD,FT,169000,US,0,US,M
